hashed_id,estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude
I5S48T,23.79199358,90.40636204,23.70968660,90.40236850
I5S3H4,23.74480512,90.39220995,23.72712700,90.42892200
I5OA8T,23.81276266,90.36833636,23.76808163,90.40335897
I5S79R,23.77249813,90.41430086,23.78237111,90.36858251
I5O4T5,23.72271040,90.41037555,23.74574241,90.37149232
I5NK26,23.74532228,90.38635377,23.78140700,90.41484000
I5S8AO,23.78126300,90.41675000,23.76730443,90.42731943
I5O6AL,23.76576098,90.38342714,23.77726200,90.41634100
I5OK58,23.75115741,90.43527760,23.70941266,90.42767569
I5PHO7,23.76593040,90.41760710,23.79013600,90.40815800
I5S5KT,23.77814128,90.41241646,23.75813671,90.41081721
I5NGM7,23.81450115,90.42905760,23.77839000,90.41390000
I5S9Q5,23.79093640,90.40385585,23.74695678,90.38710311
I5NH6F,23.81756756,90.42722493,23.77559800,90.41661900
I5S81A,23.77053000,90.40603100,23.76568600,90.43847900
I5SDA8,23.80887598,90.43061323,23.69667678,90.43349795
I5O5QQ,23.76568949,90.41294586,23.78475685,90.41591821
I5SASH,23.72757490,90.42035330,23.70283200,90.43515000
I5S843,23.76999170,90.41112170,23.75667500,90.38939500
I5SDMC,23.82877503,90.36426947,23.81540906,90.42600977
I5O7JD,23.76358970,90.43899900,23.75928435,90.38545880
I5OIAE,23.74878092,90.44030070,23.77802000,90.36117000
I5O18M,23.80437000,90.37258100,23.78279406,90.39971888
I5QGT0,23.82050992,90.42080842,23.75601173,90.37515965
I5QFQ7,23.79014040,90.40823890,23.78801830,90.37364670
I5S8TJ,23.76982938,90.40856011,23.73411100,90.42993070
I5PGKJ,23.70877924,90.41179687,23.74898160,90.40370200
I5Q2TT,23.78366336,90.41600756,23.74489100,90.40496400
I5NFDB,23.83283100,90.41652900,23.78291747,90.41719477
I5PRBA,23.73376908,90.41185454,23.71984890,90.49042310
I5SDKC,23.76199318,90.36995508,23.72595740,90.38892121
I5OMN3,23.79117290,90.35559620,23.79450000,90.41617000
I5RN08,23.77113066,90.41155379,23.73598420,90.40796670
I5PQEM,23.74582600,90.39454400,23.72105200,90.41329700
I5SBCK,23.72145148,90.40627621,23.73085067,90.43230559
I5SAK6,23.73280690,90.41222920,23.74214900,90.43877400
I5SGPC,23.75437347,90.38661595,23.80140290,90.35797300
I5OCP4,23.69821900,90.42394700,23.74390400,90.39190600
I5PDH7,23.73947859,90.37545260,23.78744190,90.41646280
I5O82T,23.79407570,90.34934934,23.79263657,90.40845733
I5PNMR,23.76836147,90.36736306,23.77783945,90.39559652
I5SBN3,23.79221450,90.40928627,23.82431430,90.44131850
I5OGRD,23.77288971,90.35718039,23.77696268,90.39897268
I5OGA2,23.74853550,90.34614190,23.76802300,90.40349900
I5S8NG,23.76356700,90.41464400,23.74984609,90.39321781
I5S37B,23.78963838,90.41309875,23.79224000,90.42427000
I5O9RD,23.78398900,90.42188200,23.78050681,90.39990060
I5PDA6,23.74391600,90.36765200,23.76748400,90.37105400
I5RT2T,23.81935574,90.42718437,23.85051000,90.40843000
I5SFCA,23.74713324,90.37353314,23.71476841,90.39806932
I5PHAQ,23.72664170,90.41653900,23.76512978,90.40211608
I5S0QR,23.82615300,90.43197700,23.81624000,90.36763000
I5SBOC,23.76965693,90.40854167,23.71987774,90.38975649
I5NGLC,23.77667346,90.42064011,23.74736538,90.39932996
I5QRKG,23.73809200,90.40917100,23.76948080,90.41036320
I5SERJ,23.75307096,90.36973447,23.81434000,90.35598000
I5QK44,23.73846917,90.37685607,23.70766228,90.41091979
I5S5KA,23.79570776,90.41500793,23.84507828,90.39100170
I5Q8LE,23.74697400,90.39817000,23.73275010,90.38748930
I5O9D2,23.76587710,90.44161320,23.78014183,90.39606476
I5OCA8,23.75388339,90.42077858,23.77735000,90.41742600
I5SCPF,23.78045620,90.40509360,23.74590800,90.42444900
I5QOL0,23.75869139,90.39020944,23.74836870,90.40551180
I5SEBC,23.75867390,90.36154434,23.75048800,90.42952300
I5R2LT,23.76864192,90.40104590,23.70939700,90.41752800
I5S3GQ,23.77037830,90.40528547,23.73924200,90.37560400
I5OB3D,23.76126440,90.38399175,23.76030620,90.39999983
I5S2L9,23.77763100,90.39838900,23.73260210,90.39563706
I5P73J,23.73722469,90.40913656,23.79377000,90.41555000
I5R0LG,23.74743522,90.40965747,23.77979623,90.41671168
I5P6HJ,23.76577671,90.34122640,23.75129000,90.37885000
I5S5C8,23.79125300,90.40118300,23.79153500,90.38780600
I5PSR8,23.74158790,90.38203290,23.75002165,90.44961803
I5PQE4,23.80483400,90.41583800,23.73784930,90.40148092
I5S40P,23.81375900,90.41290300,23.79026200,90.41447000
I5SFHP,23.72376132,90.42867567,23.74287479,90.34940699
I5S49I,23.78679105,90.40344112,23.81760740,90.36610390
I5OBHE,23.76383400,90.42618000,23.79313000,90.40571000
I5S73D,23.79328000,90.39935000,23.78156000,90.36352000
I5SEBL,23.74753590,90.37916760,23.73624460,90.34684720
I5QAGT,23.75402920,90.39190350,23.75956748,90.35801522
I5QNJS,23.74921454,90.43365184,23.77830570,90.41696010
I5SBTF,23.75875059,90.37784069,23.72795310,90.43247210
I5SF3R,23.81712036,90.42439923,23.86148476,90.39346614
I5SCCN,23.80702262,90.35734702,23.78584900,90.32996800
I5PAC4,23.75947358,90.35883095,23.75404634,90.39999112
I5QM1R,23.81527316,90.42603106,23.75751700,90.44265200
I5P1CL,23.74888792,90.41145698,23.81843804,90.42079031
I5QFB1,23.77893163,90.39432798,23.73015470,90.41017820
I5OC9E,23.75886047,90.44602655,23.73432000,90.42870484
I5S3NE,23.79578567,90.41568372,23.73156116,90.40779535
I5Q163,23.76844155,90.40423974,23.73910558,90.38866377
I5S711,23.79095200,90.40383500,23.78974400,90.35229400
I5S2CL,23.77808329,90.39658539,23.75699830,90.36151370
I5RBSC,23.71924265,90.41749824,23.74420806,90.37311444
I5NKES,23.72693471,90.37623212,23.77461500,90.37126900
I5O4EE,23.78177024,90.37216086,23.79376125,90.41062810
I5NKHL,23.76890733,90.35269473,23.79050000,90.41265000
I5RKBL,23.70210270,90.42058820,23.74036463,90.43730401
I5RR48,23.73952893,90.38269993,23.76270707,90.42296398
I5O6I6,23.83591413,90.43462900,23.78079400,90.41690700
I5NQBJ,23.72176150,90.37925899,23.78175000,90.41651000
I5RRJG,23.72040200,90.40609200,23.75048200,90.38722300
I5QSCD,23.82066900,90.42736800,23.76552900,90.43716200
I5NN30,23.71327300,90.41980800,23.72419600,90.38496400
I5RQFD,23.76693926,90.40403020,23.74566900,90.43655900
I5NTBN,23.68931530,90.46818590,23.73260210,90.39563706
I5NLO3,23.71610615,90.37658416,23.78022615,90.41304871
I5RK88,23.72685797,90.41602436,23.78082920,90.42151040
I5NM8A,23.75657400,90.33894000,23.76030600,90.40000000
I5NLBA,23.79599458,90.38784742,23.82097245,90.42735167
I5R4F3,23.77258400,90.42439300,23.72025200,90.41810600
I5RQPP,23.78402403,90.42598374,23.74905312,90.37297055
I5NHFM,23.78710973,90.42367905,23.77263000,90.41630000
I5RJQ0,23.77528200,90.39028000,23.76246604,90.35926346
I5O435,23.77965755,90.35057578,23.77465400,90.36542900
I5R62R,23.71168600,90.40295400,23.73179680,90.39650392
I5QS7J,23.77969400,90.39350700,23.72166675,90.42044955
I5RCS8,23.70450647,90.41288316,23.78273565,90.33952360
I5NJGA,23.75807397,90.37027460,23.73117000,90.40533900
I5S125,23.76824474,90.42518198,23.75304000,90.37997000
I5ROQQ,23.75137100,90.37491012,23.72266407,90.40635766
I5NFTO,23.76066603,90.44377618,23.81549500,90.42779900
I5R4B6,23.77089746,90.41203525,23.76532495,90.42585868
I5R84D,23.75109420,90.38678896,23.75628597,90.33662966
I5NI7O,23.79264886,90.38685333,23.76931900,90.40493000
I5RT65,23.76379954,90.42093922,23.76959500,90.41199780
I5QR1I,23.77880837,90.41626828,23.81012503,90.44408429
I5R1T0,23.77973548,90.41489784,23.76345379,90.34100063
I5NM7H,23.79622600,90.35563700,23.79352000,90.40112000
I5NG1S,23.78426290,90.42617870,23.72498595,90.39900005
I5O4EP,23.82623587,90.44215076,23.78141373,90.40022783
I5NGN4,23.78595994,90.42559985,23.73524741,90.40915077
I5NCQB,23.78763188,90.35073370,23.75767600,90.39269420
I5S150,23.74135317,90.39452780,23.76118130,90.36305430
I5RPT4,23.77373441,90.42564914,23.79321800,90.40284400
I5NBBQ,23.75472085,90.44058904,23.73195968,90.43004231
I5NHSO,23.74735512,90.44115566,23.71105585,90.41090270
I5RM8E,23.81213294,90.42113498,23.79565713,90.35545606
I5RIJG,23.75999700,90.41140800,23.79170765,90.38949177
I5RIBO,23.74379793,90.40866304,23.79353000,90.41423000
I5NM0O,23.81622900,90.43426300,23.77041857,90.40610136
I5O47L,23.80412814,90.36541570,23.84023400,90.35765800
I5R9IM,23.72528737,90.39209235,23.74727410,90.40709864
I5S0LI,23.80077924,90.39271764,23.78450149,90.42499220
I5NI3T,23.72489479,90.37354253,23.74773900,90.40908700
I5R2I0,23.81549595,90.42496300,23.82626710,90.36164640
I5RK79,23.80906340,90.41356080,23.80387000,90.36206000
I5REDN,23.76944368,90.42283919,23.74898160,90.40370200
I5NEFB,23.75188900,90.41201600,23.78895100,90.41627500
I5R9FM,23.77788885,90.39598830,23.74709464,90.37372256
I5RMAI,23.77222290,90.42537560,23.82458700,90.43306500
I5RJDM,23.73261323,90.40430278,23.72908758,90.43397396
I5O5TG,23.82062494,90.42817276,23.77168700,90.41217900
I5NP66,23.74212700,90.39296400,23.78266365,90.41640340
I5NPLI,23.72256820,90.38122350,23.72656577,90.41687932
I5RQ79,23.74672109,90.39656561,23.74894663,90.41405294
I5RJF1,23.80483400,90.41583800,23.73987100,90.37935400
I5NQ43,23.78797800,90.37671100,23.78579900,90.40116800
I5O571,23.70159986,90.43571077,23.78840600,90.41609300
I5RDO2,23.81877280,90.44178030,23.76014300,90.41847000
I5NSFF,23.79255300,90.37492000,23.77613733,90.41154660
I5QS4H,23.73136976,90.41049273,23.76856310,90.40453080
I5R19K,23.77971708,90.42573161,23.71771747,90.40070307
I5NTGR,23.79908928,90.36906458,23.78691959,90.41648202
I5NHLA,23.76554000,90.42631800,23.79569300,90.41778700
I5O53D,23.77784305,90.35955682,23.73483422,90.39357135
I5RTJ8,23.75940800,90.38965400,23.78904076,90.36683232
I5RKNP,23.71676735,90.39701991,23.78289260,90.34729650
I5RNQ9,23.76902500,90.42401310,23.71096400,90.41825000
I5QSD1,23.78106400,90.39929300,23.74902489,90.36802925
I5RALI,23.74622200,90.41231100,23.75960804,90.36581530
I5RAGR,23.71913410,90.40881570,23.82347942,90.36632204
I5QNMP,23.77862710,90.41534470,23.75680000,90.41150800
I5NKEA,23.79717860,90.37423910,23.79223473,90.41578099
I5RQMD,23.73000250,90.41003566,23.75631288,90.35839006
I5QP2A,23.77217664,90.42441834,23.78063000,90.40402000
I5RPMD,23.77562693,90.41254075,23.76222000,90.35900300
I5RMS6,23.77085774,90.40597398,23.81456870,90.42105418
I5R1JD,23.79587700,90.41738200,23.73854500,90.41613700
I5NLCR,23.77571128,90.42219210,23.72624200,90.41578600
I5RIEK,23.74549045,90.38563963,23.79558290,90.42982000
I5R2M4,23.80766844,90.42802808,23.76795180,90.42336520
I5NOPO,23.81273500,90.36825900,23.83224600,90.41756100
I5RRSQ,23.81603090,90.42483240,23.74876800,90.43725300
I5NR7K,23.73898044,90.41209728,23.77208644,90.40595569
I5RJOT,23.75849623,90.36623955,23.80140290,90.35797300
I5R560,23.76238196,90.40200043,23.79216000,90.42454000
I5NTD2,23.75757027,90.39251709,23.78041077,90.41673279
I5NMRD,23.71635781,90.41727010,23.78085251,90.41678557
I5QSO1,23.79214175,90.40899128,23.77132243,90.40870629
I5O4F6,23.82460614,90.44074504,23.79118858,90.41663457
I5O19O,23.77290628,90.41210935,23.78647170,90.41745002
I5R0H1,23.76375500,90.40624300,23.69436911,90.40273011
I5NEIQ,23.75246800,90.38082000,23.79805790,90.44974477
I5O4TO,23.71152037,90.41841656,23.74034500,90.40797100
I5RA6J,23.77773935,90.41679282,23.74532688,90.40259656
I5NM0M,23.72150090,90.42464767,23.77282800,90.42496900
I5RS99,23.77053000,90.40603100,23.76810500,90.42217900
I5NHL8,23.78473428,90.37403874,23.77092200,90.40333100
I5NGEF,23.77620925,90.39211046,23.79252600,90.41875600
I5O0P1,23.77571900,90.41197600,23.78825329,90.41689963
I5NR41,23.74902796,90.40991765,23.78175000,90.41651000
I5QP2Q,23.79174600,90.40209666,23.81944000,90.36547000
I5QTCI,23.78274430,90.41644290,23.75259100,90.39315000
I5R4BG,23.73310767,90.40111631,23.74871100,90.37403900
I5RAO2,23.78031658,90.40986534,23.81189700,90.42117300
I5NLG0,23.75458183,90.41471276,23.79323755,90.40861626
I5RGMM,23.81165900,90.42131700,23.73870688,90.38564132
I5RCER,23.73893475,90.41238863,23.73528372,90.36961980
I5RFAN,23.76432739,90.42961914,23.73865700,90.41153400
I5RR9R,23.77866839,90.39313976,23.74014581,90.37381276
I5NETE,23.74559603,90.44148456,23.74600604,90.39281483
I5NDLB,23.82233360,90.44239190,23.77521000,90.41610000
I5RBMN,23.73149800,90.42087100,23.71615890,90.39666770
I5QMJ4,23.78826040,90.40071310,23.73943751,90.39642961
I5NEF5,23.75144220,90.40863018,23.79540220,90.41689809
I5RT5B,23.74168600,90.40736000,23.72742280,90.38961720
I5RMTQ,23.74956008,90.39352641,23.74171200,90.40721000
I5NOIH,23.73759264,90.41281007,23.78897440,90.41608030
I5QT9E,23.82093013,90.42097138,23.86094756,90.39816396
I5NR43,23.73804900,90.41423120,23.76864200,90.39371500
I5R3HQ,23.74070652,90.40002733,23.76024100,90.42184400
I5RNRP,23.76869245,90.42403847,23.72277100,90.38768500
I5NH0P,23.75286300,90.38253800,23.77017600,90.40850400
I5R8B8,23.79393887,90.40168326,23.76722064,90.41454781
I5O4M1,23.75571800,90.39114400,23.73452300,90.39366930
I5QRKL,23.78075530,90.40445430,23.73828775,90.40897225
I5NG0C,23.81399849,90.42765543,23.73720100,90.40908600
I5O5SL,23.82692963,90.42338837,23.79414000,90.40445000
I5RGBN,23.74792400,90.40094600,23.72533494,90.39053634
I5RC4I,23.72902760,90.41755400,23.70040472,90.45046862
I5NGSF,23.75130290,90.38489740,23.74076800,90.41278600
I5NJ69,23.78024970,90.37214074,23.76171394,90.43464862
I5REI5,23.74869376,90.40793348,23.74202000,90.38298000
I5NPSC,23.74598455,90.34679454,23.75889607,90.38336881
I5S0C2,23.79829870,90.40605540,23.82288165,90.36853220
I5NLCL,23.76380544,90.39017122,23.78053347,90.42371736
I5O451,23.74788941,90.37052706,23.76660572,90.39715737
I5NCTQ,23.75074988,90.36840007,23.79605882,90.44735128
I5NTMO,23.79771588,90.43669883,23.79609582,90.41494813
I5NN2I,23.79480900,90.35605200,23.77790000,90.41633000
I5NGEJ,23.76817276,90.43019246,23.73833217,90.39519845
I5NHHP,23.78601792,90.42355835,23.73062185,90.41413360
I5NCKS,23.74368977,90.38677990,23.78014183,90.39606476
I5NMN6,23.73223392,90.39050796,23.74892175,90.40314317
I5NSJA,23.79433983,90.38257755,23.79640000,90.41741000
I5ND47,23.74886586,90.37221283,23.78175000,90.41651000
I5NLLQ,23.71810323,90.41509531,23.79363516,90.41028377
I5NRD1,23.75963867,90.36161810,23.77267647,90.41287994
I5NGEM,23.76446670,90.35809670,23.75054000,90.38757000
I5RQGA,23.78656800,90.40243500,23.74904775,90.40908729
I5RH0H,23.79733119,90.40304851,23.74640800,90.41283700
I5NTAE,23.81491960,90.43404380,23.79708500,90.41345860
I5NHSB,23.75393372,90.44098970,23.79011697,90.41058384
I5NO25,23.74686072,90.41653398,23.79637927,90.40910125
I5R2MO,23.78964452,90.40867176,23.72232385,90.38478211
I5O1S9,23.73926468,90.41495886,23.76030620,90.39999983
I5RC8O,23.78175000,90.41650984,23.73483422,90.39357135
I5RSI7,23.77529860,90.41744493,23.76712390,90.41505020
I5RR8J,23.77189988,90.40661015,23.72475910,90.41183555
I5RL6C,23.78067136,90.42404130,23.75977645,90.41165303
I5O4JA,23.76528844,90.36325660,23.79300100,90.40140300
I5NSFR,23.74220052,90.38652442,23.73280900,90.40985900
I5NQS2,23.77220242,90.42443007,23.79031585,90.41636697
I5ROB4,23.77823300,90.42104500,23.74349578,90.36660013
I5ROQ2,23.79416320,90.40355850,23.83264300,90.41763800
I5R9EJ,23.81610400,90.42662600,23.82135430,90.36913500
I5RRAR,23.77625430,90.41443340,23.74655049,90.42592082
I5NS1D,23.75907300,90.44484200,23.78692000,90.41648200
I5RRGI,23.78211172,90.41550737,23.72859200,90.38543000
I5NOMS,23.76039814,90.43460201,23.72900190,90.37964790
I5RLJ5,23.79914357,90.42462319,23.88420791,90.40170703
I5NI0O,23.74412754,90.42673275,23.73528500,90.39201730
I5O21B,23.75960350,90.43800050,23.74611606,90.39439510
I5NPTR,23.76771690,90.35220470,23.71270800,90.41148400
I5NJ1F,23.76162818,90.40784866,23.79358100,90.40577100
I5NSDQ,23.81790951,90.43076841,23.79389000,90.41051000
I5RS2G,23.79545440,90.41298120,23.82769852,90.43272983
I5NIB4,23.76701720,90.36146622,23.77831250,90.38006250
I5RQS6,23.79320997,90.40509000,23.76621787,90.44116404
I5RBOS,23.79023380,90.41642710,23.76516200,90.41446100
I5NSFB,23.72407068,90.38354136,23.79450200,90.40410600
I5RLEQ,23.79508300,90.41449000,23.74262400,90.42174600
I5RN06,23.79102046,90.40400304,23.74314485,90.35037696
I5O48H,23.76758100,90.42850400,23.72756200,90.38980400
I5NR0G,23.77182502,90.42519115,23.79324000,90.40602000
I5O3T7,23.75012292,90.42883493,23.74190920,90.39206929
I5ROBH,23.79334055,90.41051834,23.79056400,90.37582900
I5NSH3,23.75206100,90.38542900,23.77802000,90.36117000
I5REH4,23.81572900,90.42809400,23.82271860,90.37758260
I5O5C9,23.76822861,90.42712703,23.74868000,90.39234000
I5O6G3,23.76664653,90.41512080,23.71459600,90.40862300
I5RK4G,23.77884112,90.41534677,23.79214400,90.42457100
I5O0HS,23.74754730,90.38677120,23.73404000,90.40985700
I5RH56,23.77350009,90.41071931,23.72175490,90.38500940
I5RSQ7,23.79045019,90.40844844,23.79842110,90.42786600
I5O0LC,23.76298370,90.42682931,23.79394194,90.40421963
I5NL93,23.76003544,90.44475853,23.73366415,90.41064080
I5RN81,23.79411619,90.40337708,23.80687290,90.37743513
I5S09C,23.78564363,90.41793644,23.75987500,90.38379700
I5NJJ7,23.77199130,90.36422180,23.78055455,90.41017786
I5NPT6,23.76584045,90.44282936,23.78870605,90.40064424
I5R6RG,23.77138400,90.41190400,23.83640633,90.36819857
I5NJEG,23.82159100,90.43527800,23.79902000,90.40347000
I5R88G,23.81610400,90.42662600,23.76256880,90.42823130
I5RGK4,23.78668081,90.41928719,23.77746475,90.39657064
I5R626,23.79140800,90.40810600,23.81086889,90.44063466
I5RG9I,23.77859046,90.41822042,23.86703055,90.39844524
I5NO9F,23.75473370,90.41989090,23.81190500,90.42106000
I5RJIH,23.78039590,90.41486780,23.73147600,90.42395900
I5O750,23.76553260,90.42535560,23.74975686,90.39401634
I5RPD9,23.79315600,90.40950600,23.76998060,90.39922916
I5RB3O,23.82285544,90.43303067,23.82256188,90.36421917
I5R406,23.72940610,90.41714420,23.72182001,90.38123217
I5O1MK,23.75665657,90.36240835,23.75916370,90.38458320
I5QSPQ,23.77258400,90.42439300,23.77460242,90.35324458
I5NRBJ,23.80533673,90.37830044,23.80286700,90.42273900
I5R6LA,23.81239390,90.42623794,23.82039000,90.35970000
I5O0BM,23.73179500,90.40791300,23.75468152,90.41536458
I5RS3H,23.77302900,90.41570700,23.76030600,90.40000000
I5RHF3,23.76915372,90.40720090,23.74079300,90.43348500
I5RMLR,23.79332378,90.40285137,23.79787226,90.40293652
I5RET8,23.77007668,90.40040318,23.75327470,90.34263430
I5O0F2,23.81197067,90.42971939,23.79327697,90.40890235
I5NNDP,23.73535952,90.43385713,23.77790000,90.41633000
I5NS1B,23.76957808,90.42780597,23.73062188,90.41413374
I5QTIP,23.76824474,90.42518198,23.73699400,90.36920100
I5RC2P,23.78072219,90.40288925,23.83525300,90.43430300
I5RBQH,23.81613810,90.42627100,23.79461000,90.35426000
I5O0EN,23.76160130,90.42981750,23.77041900,90.40610100
I5NIDB,23.78228445,90.42375684,23.79106500,90.40247800
I5NOLH,23.74828499,90.34701515,23.76058260,90.34865500
I5O17D,23.81662835,90.44283439,23.80999630,90.42156850
I5RPHK,23.78496744,90.40018357,23.80502139,90.37280090
I5NMFN,23.77167330,90.42545907,23.73932000,90.37536000
I5NS7L,23.75861928,90.42088386,23.77918100,90.39524800
I5NNMQ,23.75092000,90.42447100,23.78738000,90.41636000
I5RN3J,23.79346459,90.40292244,23.82327000,90.37212000
I5RDIF,23.77238900,90.42542600,23.72240600,90.40210500
I5RDC5,23.79351920,90.41045140,23.77135100,90.39358500
I5O4HR,23.74927650,90.41411870,23.73885400,90.39660500
I5RB1H,23.79085234,90.40499110,23.75172790,90.42467330
I5RPF7,23.77733000,90.41199800,23.78160000,90.35186000
I5NLBK,23.75947200,90.35576200,23.77188197,90.40631567
I5NPAQ,23.76339920,90.42856360,23.78127060,90.41276320
I5QMSH,23.78988381,90.40678114,23.80631158,90.37293836
I5R926,23.79348800,90.40454300,23.80444900,90.35884100
I5R7OJ,23.76010200,90.39725700,23.80090493,90.35412104
I5R79C,23.77259500,90.40966600,23.80140600,90.42601100
I5O6NN,23.81591861,90.43945581,23.79327028,90.40888249
I5RK84,23.78029000,90.41646600,23.75383276,90.38225971
I5RN85,23.79342778,90.41046280,23.76048250,90.35264290
I5NICR,23.77805900,90.36129300,23.75277600,90.38149800
I5NJ7E,23.75049410,90.42773140,23.79295100,90.40496500
I5RQC0,23.78887120,90.41548782,23.75035676,90.36972642
I5RDKM,23.76520651,90.40391821,23.81531100,90.42041700
I5O16T,23.76257098,90.42863745,23.77033504,90.40692430
I5O143,23.82110495,90.43336149,23.79435862,90.41425692
I5NGR0,23.76600186,90.35773795,23.75221900,90.37956300
I5ROTC,23.79527110,90.41393280,23.81850100,90.35857400
I5R6F9,23.78883030,90.40454887,23.82594910,90.41898821
I5O2J2,23.75770200,90.42243500,23.76030620,90.39999983
I5NQ2B,23.75923975,90.35507552,23.72592414,90.39690932
I5S0KB,23.79089161,90.41224513,23.76027448,90.42266551
I5RLCM,23.79530066,90.42467080,23.81973060,90.42027940
I5NTNB,23.75082138,90.38074460,23.78052800,90.40773000
I5NPSP,23.76090500,90.43669300,23.72754900,90.39734800
I5RTD2,23.79369713,90.40354807,23.75807471,90.42126199
I5RE6K,23.77219137,90.42526122,23.70219700,90.42544400
I5RQ9K,23.77331200,90.41195600,23.74444820,90.41426170
I5R3N6,23.78730800,90.41687200,23.72823900,90.41096000
I5NNQ2,23.74740377,90.38374491,23.72952545,90.41259980
I5NGTG,23.74991000,90.41263300,23.77256356,90.42547345
I5NRE8,23.75438700,90.36076900,23.79451900,90.40405600
I5R084,23.78659100,90.40449100,23.82632000,90.37424100
I5NOOK,23.77014327,90.35591874,23.73094800,90.40202200
I5O2T7,23.75633007,90.42494942,23.76931915,90.40493045
I5NOTL,23.79600700,90.36516200,23.78046385,90.41529614
I5NHAA,23.74761812,90.43794908,23.78334262,90.39597083
I5RLA2,23.79342100,90.40948800,23.78930736,90.34806088
I5RD45,23.77664125,90.41411161,23.70985319,90.40567238
I5RHL2,23.78164754,90.40076082,23.72051896,90.41561801
I5R0MD,23.76931911,90.40493041,23.74566100,90.41191500
I5RLFH,23.79912455,90.40298548,23.75768826,90.39392632
I5RHAQ,23.78873734,90.42461649,23.78289260,90.34729650
I5NNFJ,23.75130320,90.35302970,23.76574500,90.40672750
I5RSFR,23.78701623,90.40250603,23.80775851,90.37423857
I5RJEA,23.77270991,90.40784061,23.72757037,90.41217104
I5NGDQ,23.76230740,90.36374845,23.78206000,90.40359000
I5RM3F,23.78856707,90.41639082,23.80876147,90.37635245
I5RCMA,23.77026907,90.40528849,23.74638400,90.38567600
I5RH2N,23.79655700,90.40611600,23.77304144,90.42442636
I5NT9Q,23.74059757,90.36190644,23.73930058,90.39607273
I5NQ89,23.75523900,90.40920000,23.75415927,90.37634743
I5NIOI,23.76850967,90.36918025,23.82898880,90.43938607
I5RS6G,23.79206966,90.41355271,23.76081645,90.35945465
I5NGML,23.74520600,90.42623300,23.79321788,90.40284439
I5NGRL,23.75937814,90.42898916,23.80552000,90.37606000
I5RFOF,23.77817748,90.39672017,23.77002759,90.41068878
I5RSSF,23.79399164,90.41127417,23.81511406,90.42554654
I5NQJB,23.73456247,90.38771532,23.78149800,90.40020400
I5RNRE,23.79340000,90.41501200,23.78334232,90.42553816
I5RTJ1,23.79036977,90.40855374,23.75148393,90.40217578
I5R5JJ,23.81538452,90.42626382,23.74636820,90.41220720
I5RAGE,23.79557335,90.41816916,23.77123720,90.35750560
I5NOFA,23.75925495,90.36256165,23.82936800,90.41938400
I5NI29,23.76502210,90.35857547,23.79249455,90.40354530
I5O1IN,23.81402377,90.42837312,23.78868772,90.41692110
I5RCMD,23.79382843,90.40371437,23.76810520,90.42217950
I5NN07,23.75548188,90.36680415,23.77891585,90.37160866
I5O2CA,23.76108828,90.41574508,23.81665000,90.36290500
I5NKRB,23.75085145,90.43249011,23.78738000,90.41636000
I5RNP8,23.79001900,90.41052000,23.75991865,90.42988413
I5O67T,23.74463269,90.41010976,23.78113600,90.39961700
I5RQDC,23.78014845,90.41722767,23.73826909,90.37820135
I5R494,23.79652714,90.40774573,23.75441100,90.42070200
I5RC75,23.77316169,90.39786646,23.71661165,90.39690516
I5RR1O,23.78182200,90.41363820,23.76368100,90.40666100
I5RNEC,23.77919519,90.41693900,23.75406660,90.42646185
I5R81D,23.79250989,90.41197523,23.83802098,90.37429690
I5R0T6,23.79296792,90.40713284,23.76048250,90.35264290
I5S155,23.77812901,90.41677639,23.74646453,90.40276017
I5NOFK,23.75463431,90.39270658,23.75709600,90.37257800
I5R7L5,23.76835279,90.40354639,23.74202280,90.38297766
I5RJNH,23.79849800,90.41232100,23.76260244,90.38372872
I5NS19,23.74991000,90.41263300,23.82110532,90.42739200
I5O480,23.76274730,90.36861700,23.72266190,90.39993051
I5S02S,23.78849600,90.41729100,23.77068100,90.36660500
I5RM7F,23.77010050,90.40525290,23.74649491,90.42818584
I5S6G0,23.76195800,90.34336400,23.61581421,90.39128333
I5SCCC,23.69022823,90.49474284,23.75628300,90.40872600
I5NLOD,23.62626119,90.49551408,23.80621338,90.41764832
I5S1EE,23.74596200,90.41210400,23.88183599,90.26241800
I5N8K4,23.97712080,90.38930570,23.73260210,90.39563706
I5OATO,23.92557295,90.41860264,23.93598014,90.41393392
I5S82T,23.62748412,90.50755743,23.74861000,90.38087000
I5O9TN,23.63560883,90.51388811,23.74636317,90.40733599
I5QI6A,23.86441040,90.39941406,23.94680977,90.38164520
I5Q0A7,23.82987210,90.56637610,23.75298000,90.36937000
I5PA36,23.80789081,90.25073774,23.76086700,90.36999400
I5PLNC,23.82669470,90.35980720,23.90842070,90.40288660
I5REQF,23.62449655,90.50175682,23.81898645,90.43002550
I5SHL9,23.89248500,90.40213500,23.71971100,90.43530000
I5OHKA,23.75948634,90.33996195,23.79270378,90.57742696
I5SHNG,23.76795184,90.42336524,23.95367350,90.38110030
I5PO2O,24.16267106,90.41904733,23.71734820,90.42064837
I5QGJI,23.83969633,90.25198750,23.74717695,90.38551579
I5R2FQ,23.79811284,90.28015673,23.79522000,90.36138400
I5S1C0,23.84788079,90.25762081,23.79633148,90.37337505
I5S1JP,23.86363311,90.30738316,23.81375198,90.36649031
